ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0030111	regulation of Wnt signaling pathway	36/1055	280/13249	0.00285874424201854	0.023963298225201	0.0182980748713504	GREM1/COL1A1/GRB10/RNF43/NKD1/FGF2/FRMD8/CAPRIN2/SKI/SMURF2/SOX4/LGR4/HNF1B/EGFR/HHEX/WNT5B/SOX2/BMP2/DIXDC1/MDFI/SCEL/NOG/TRABD2B/DACT1/SNAI2/WNT5A/FOXL1/NOTUM/SALL1/CDK14/TMEM88/DACT3/SOX7/SFRP5/DRAXIN/LGR5	36
GO:0022604	regulation of cell morphogenesis	29/1055	212/13249	0.00286825562040959	0.0240009200600999	0.0183268024340301	ARHGEF18/EPHB2/TPM1/CAPRIN2/CLDN4/DLC1/RHOU/CDC42SE1/DNMBP/SMURF1/CCL2/FERMT2/PALM2AKAP2/SPARC/PLXNA4/PTPRD/VIL1/WTIP/EPHA4/SEMA3E/WNT5A/PLEKHO1/PLXNC1/CSF1R/P2RY1/CAMK2B/EPB41L3/CCL3/CCL24	29
GO:0048639	positive regulation of developmental growth	19/1055	120/13249	0.00291159060685877	0.0243209439153342	0.0185711686480907	GPAM/FGF2/BMPR2/AGR2/SMURF1/MAP1B/SEMA7A/TGFBR3/FOXS1/SMAD7/HLX/IGF2/TBX2/VIL1/ARX/PROX1/NGF/ISLR2/CAPN3	19
GO:0060538	skeletal muscle organ development	21/1055	138/13249	0.00295883584747038	0.0246724566827461	0.0188395794017312	SKI/CYP26B1/SOX8/MYOCD/FOS/NR2F2/MSC/HLX/MAFF/IGF2/BTG2/CITED2/HLF/HOXD10/EOMES/DNER/MYOZ1/HOXD9/EGR2/TCF21/MYOM1	21
GO:0046579	positive regulation of Ras protein signal transduction	9/1055	39/13249	0.00296928407485771	0.0246734596689915	0.0188403452694862	F2RL1/RASGRP1/ADGRG1/F2R/KITLG/ARRB1/MCF2L/GPR35/NGF	9
GO:0055021	regulation of cardiac muscle tissue growth	9/1055	39/13249	0.00296928407485771	0.0246734596689915	0.0188403452694862	TGFBR1/FGF2/FOXP1/TGFBR3/RUNX1/JARID2/TBX2/CITED2/NOG	9
GO:0007015	actin filament organization	47/1055	392/13249	0.0030388336440121	0.0252075471373087	0.0192481677816995	F2RL1/TGFBR1/ARHGEF18/CCN2/TPM1/RND1/DLC1/RHOU/ZYX/PREX1/FHOD3/DPYSL3/SDC4/FERMT2/MYADM/IQGAP2/PAK3/GAS7/ARRB1/KANK4/MICALL2/EPHA1/RHOV/SHANK1/MYO1D/CYRIA/ESAM/CORO2B/MYO1A/CX3CL1/VIL1/PYCARD/CNN1/PROX1/CARMIL3/RGCC/ACTC1/TACR1/LCP1/TRPV4/MYO7B/MYO1G/PPM1E/LMOD1/HCLS1/TMSB4Y/CCL24	47
GO:0032233	positive regulation of actin filament bundle assembly	11/1055	54/13249	0.00307452368192597	0.0254594006104719	0.0194404799444594	TGFBR1/CCN2/TPM1/SDC4/FERMT2/EPHA1/CX3CL1/VIL1/RGCC/TACR1/PPM1E	11
GO:0072676	lymphocyte migration	14/1055	78/13249	0.00313608291110642	0.025921885608258	0.0197936277055413	RET/CCL2/ITGB3/PIK3CD/CX3CL1/PYCARD/WNT5A/GCSAM/ITGAL/MYO1G/TNFSF14/CCL3/CCL24/ARTN	14
GO:0007259	receptor signaling pathway via JAK-STAT	18/1055	112/13249	0.00314122473151557	0.025921885608258	0.0197936277055413	EPHB2/SH2B3/RET/CCL2/F2R/PTPRD/IL7R/SOCS2/CRLF1/IFNL1/IL31RA/AGT/CSF1R/IFNB1/TNF/PRLR/MST1L/HCLS1	18
GO:0043583	ear development	23/1055	157/13249	0.00316445027075167	0.0260685230925026	0.0199055982548554	EPHB2/FGF2/COL11A1/SDC4/CHRNA9/RDH10/SOX2/MAF/BMP2/TBX2/WHRN/CEBPA/EPHA4/GRHL3/NOG/WNT5A/PROX1/SLC44A4/OSR2/MYCL/MAFB/NKX3-2/LGR5	23
GO:0002275	myeloid cell activation involved in immune response	12/1055	62/13249	0.00318118963747022	0.0261242740618984	0.0199481689979379	F2RL1/RASGRP1/PIK3CD/ADORA2B/DOCK2/PYCARD/DYSF/SUCNR1/TNF/PTAFR/LBP/CCL3	12
GO:0046883	regulation of hormone secretion	26/1055	185/13249	0.00318375150975924	0.0261242740618984	0.0199481689979379	F2RL1/IL11/GJA1/KLF7/INHBB/SOX4/HNF4A/NKX3-1/BMP6/PER2/CRY1/FOXA2/GIPR/FFAR4/INHBA/AGT/ANO1/EPHA5/SSTR5/P2RY1/SCG5/GPR68/CRHR1/TACR1/TNF/RAPGEF4	26
GO:0071277	cellular response to calcium ion	13/1055	70/13249	0.00319308833238775	0.0261242740618984	0.0199481689979379	JUNB/INHBB/FOS/KCNH1/NFATC2/FOSB/WNT5A/SYT9/KCNQ3/ALOX5AP/SYT11/CAPN3/RASGRP2	13
GO:1904892	regulation of receptor signaling pathway via STAT	13/1055	70/13249	0.00319308833238775	0.0261242740618984	0.0199481689979379	EPHB2/SH2B3/RET/F2R/PTPRD/IL7R/SOCS2/IFNL1/AGT/IFNB1/TNF/PRLR/MST1L	13
GO:0008360	regulation of cell shape	19/1055	121/13249	0.00320307142716579	0.0261611543230737	0.0199763303041954	ARHGEF18/TPM1/DLC1/RHOU/CDC42SE1/DNMBP/CCL2/FERMT2/PALM2AKAP2/PLXNA4/VIL1/SEMA3E/PLEKHO1/PLXNC1/CSF1R/P2RY1/EPB41L3/CCL3/CCL24	19
GO:0051056	regulation of small GTPase mediated signal transduction	33/1055	253/13249	0.00333623469903507	0.0272022685870129	0.0207713121373371	F2RL1/ARHGEF18/EPHB2/TGM2/ARHGEF40/DLC1/RASGRP1/RHOU/CDC42SE1/PREX1/DNMBP/ADGRG1/VAV3/VAV2/F2R/RASGRF2/KITLG/ARRB1/ARHGAP31/CYTH1/SPRY4/RAP1GAP2/BCL6/SPRY1/EPS8L3/SRGAP3/DOCK2/MCF2L/GPR35/TRIM67/NGF/PLEKHG1/SH2B2	33
GO:0060674	placenta blood vessel development	7/1055	26/13249	0.00340485218065559	0.0275828636128054	0.0210619297398126	JUNB/CCN1/NR2F2/FOSL1/VASH2/ITGB8/HEY1	7
GO:0032872	regulation of stress-activated MAPK cascade	23/1055	158/13249	0.00343252378661965	0.0275828636128054	0.0210619297398126	F2RL1/GADD45B/CCN2/RASGRP1/SPHK1/EGFR/TLR4/SERPINB3/BMP2/SEMA4C/SH3RF2/GRIK2/PYCARD/PER1/DACT1/WNT5A/GDF6/WNT7A/IL1A/TRPV4/TNF/NOX1/SH3RF3	23
GO:0007413	axonal fasciculation	5/1055	14/13249	0.00345218761834609	0.0275828636128054	0.0210619297398126	EPHB2/EPHA4/CDK5R1/EPHB3/CRTAC1	5
GO:0021783	preganglionic parasympathetic fiber development	5/1055	14/13249	0.00345218761834609	0.0275828636128054	0.0210619297398126	NRP2/ACKR3/NAV2/PLXNA4/EGR2	5
GO:0038065	collagen-activated signaling pathway	5/1055	14/13249	0.00345218761834609	0.0275828636128054	0.0210619297398126	COL4A1/COL1A1/ITGA2/COL4A2/ITGA11	5
GO:0042359	vitamin D metabolic process	5/1055	14/13249	0.00345218761834609	0.0275828636128054	0.0210619297398126	SNAI1/CYP1A1/SNAI2/TNF/LRP2	5
GO:0048486	parasympathetic nervous system development	5/1055	14/13249	0.00345218761834609	0.0275828636128054	0.0210619297398126	NRP2/ACKR3/NAV2/PLXNA4/EGR2	5
GO:0060644	mammary gland epithelial cell differentiation	5/1055	14/13249	0.00345218761834609	0.0275828636128054	0.0210619297398126	LBH/FGF2/ID2/IRF6/PRLR	5
GO:0061687	detoxification of inorganic compound	5/1055	14/13249	0.00345218761834609	0.0275828636128054	0.0210619297398126	MT2A/MT1X/MT1F/MUC2/MT1DP	5
GO:0072176	nephric duct development	5/1055	14/13249	0.00345218761834609	0.0275828636128054	0.0210619297398126	EPHA7/HNF1B/EPHA4/EFNB2/WNT9B	5
GO:0106030	neuron projection fasciculation	5/1055	14/13249	0.00345218761834609	0.0275828636128054	0.0210619297398126	EPHB2/EPHA4/CDK5R1/EPHB3/CRTAC1	5
GO:2001026	regulation of endothelial cell chemotaxis	5/1055	14/13249	0.00345218761834609	0.0275828636128054	0.0210619297398126	THBS1/FGF2/HSPB1/FGF1/FGF18	5
GO:0043270	positive regulation of monoatomic ion transport	22/1055	149/13249	0.0034881956579087	0.027777664755813	0.0212106774566869	EPHB2/CCL2/PDGFB/F2R/STC1/KCNJ2/ANK3/FXYD2/TRPC6/CX3CL1/PRSS8/FGF12/DRD1/LRRC38/P2RY1/CRACR2A/LRRC26/SNCA/STAC2/CAPN3/CCL3/NTSR1	22
GO:0071222	cellular response to lipopolysaccharide	22/1055	149/13249	0.0034881956579087	0.027777664755813	0.0212106774566869	SERPINE1/XBP1/EPHB2/IRAK2/CCL2/TLR4/CXCL8/BMP6/RARA/CXCL2/HDAC5/ARID5A/CX3CL1/PYCARD/WNT5A/MMP3/IL1A/TNF/MMP9/PTAFR/LBP/PPM1E	22
GO:0002763	positive regulation of myeloid leukocyte differentiation	9/1055	40/13249	0.00356588199559578	0.0282550317992647	0.0215751889617439	ZFP36L1/FOS/KITLG/RUNX1/ID2/GPR68/TNF/ROR2/HCLS1	9
GO:0030888	regulation of B cell proliferation	9/1055	40/13249	0.00356588199559578	0.0282550317992647	0.0215751889617439	EPHB2/CDKN1A/VAV3/TLR4/NFATC2/BCL6/CARD11/PRLR/TNFSF13B	9
GO:0140467	integrated stress response signaling	9/1055	40/13249	0.00356588199559578	0.0282550317992647	0.0215751889617439	JUNB/JUN/AGR2/FOS/FOSL1/MAF/CEBPA/MAFB/NFE2	9
GO:1990874	vascular associated smooth muscle cell proliferation	11/1055	55/13249	0.00357270809960822	0.0282622504965696	0.0215807010687384	JUN/GJA1/FGF2/TPM1/CDKN1A/MYOCD/PDGFB/MMP2/CNN1/TNF/MMP9	11
GO:0002065	columnar/cuboidal epithelial cell differentiation	16/1055	96/13249	0.00359563450364683	0.028299076062293	0.0216088206102327	SERPINE1/FGF2/AGR2/CDKN1A/SOX4/SPDEF/MAP1B/BMP6/RARA/RARB/BMP2/PAX6/WNT5A/PROX1/IL31RA/NKX3-2	16
GO:0007204	positive regulation of cytosolic calcium ion concentration	16/1055	96/13249	0.00359563450364683	0.028299076062293	0.0216088206102327	F2RL1/ACKR3/CHRNA9/F2R/ADM/TRPC6/GIPR/C5AR2/FFAR4/GPR35/FPR1/P2RY1/FPR2/TACR1/TRPV4/JPH3	16
GO:0051384	response to glucocorticoid	16/1055	96/13249	0.00359563450364683	0.028299076062293	0.0216088206102327	CDKN1A/ZFP36L1/FOS/BMP6/STC1/FOSL1/ADM/AREG/FOSB/ALPL/AQP1/SSTR5/PCSK1/TNF/CPN1/PTAFR	16
GO:0006775	fat-soluble vitamin metabolic process	8/1055	33/13249	0.00362030492629721	0.028299076062293	0.0216088206102327	CYP26B1/SNAI1/CYP1A1/CYP4F12/SNAI2/RBP1/TNF/LRP2	8
GO:0032715	negative regulation of interleukin-6 production	8/1055	33/13249	0.00362030492629721	0.028299076062293	0.0216088206102327	ELF4/TLR4/ARRB1/KLF2/CX3CL1/C5AR2/TNF/SYT11	8
GO:0043276	anoikis	8/1055	33/13249	0.00362030492629721	0.028299076062293	0.0216088206102327	BMF/MCL1/ITGA5/CEACAM6/PDK4/DAPK2/SNAI2/NTRK2	8
GO:0071622	regulation of granulocyte chemotaxis	8/1055	33/13249	0.00362030492629721	0.028299076062293	0.0216088206102327	THBS1/CXCL8/TNFAIP6/C5AR2/DAPK2/CSF1R/TRPV4/LBP	8
GO:0034765	regulation of monoatomic ion transmembrane transport	37/1055	294/13249	0.00362838898010278	0.028299076062293	0.0216088206102327	EPHB2/CCL2/F2R/KCNK5/KCNJ16/ITGB3/KCNH1/KCNJ2/ANK3/FXYD2/TRPC6/CX3CL1/KCNV1/GPR35/FGF12/KCNQ5/KCNJ18/DRD1/KCNJ12/LRRC38/KCNA7/CRACR2A/CLIC3/KCNJ15/CRHR1/REM1/SLN/LRRC26/KCNQ3/JPH3/NOX1/MMP9/SNCA/STAC2/CAPN3/NTSR1/KCNJ8	37
GO:0006721	terpenoid metabolic process	13/1055	71/13249	0.0036306684022992	0.028299076062293	0.0216088206102327	CYP26B1/RDH10/CYP1A1/ADH6/CYP3A5/SDR16C5/BCO2/RBP1/PLB1/DHRS9/ADH4/LRP2/RDH16	13
GO:0008344	adult locomotory behavior	12/1055	63/13249	0.00365154247632939	0.0283692194339867	0.0216623812117376	DMBX1/FOXA2/EPHA4/HOXD10/CEND1/NTF4/FGF12/DRD1/HOXD9/CHL1/SNCA/NTSR1	12
GO:0031016	pancreas development	12/1055	63/13249	0.00365154247632939	0.0283692194339867	0.0216623812117376	SOX4/HNF1B/BMP6/FOXA2/MEIS2/IGF2/GIPR/PAX6/WNT5A/PROX1/PCSK1/NKX3-2	12
GO:0035025	positive regulation of Rho protein signal transduction	6/1055	20/13249	0.00368157942500232	0.028463732188772	0.0217345499694397	F2RL1/ADGRG1/F2R/ARRB1/MCF2L/GPR35	6
GO:0035929	steroid hormone secretion	6/1055	20/13249	0.00368157942500232	0.028463732188772	0.0217345499694397	NKX3-1/BMP6/CRY1/INHBA/AGT/CRHR1	6
GO:0046697	decidualization	6/1055	20/13249	0.00368157942500232	0.028463732188772	0.0217345499694397	JUNB/VDR/STC2/STC1/CITED2/TPPP3	6
GO:0030216	keratinocyte differentiation	17/1055	105/13249	0.00373234394655446	0.0288095951157306	0.0219986465755595	VDR/KRT80/CDKN1A/AQP3/CYP26B1/ZFP36L1/KRT17/SCEL/KRT16/PAX6/TGM3/WNT5A/KRT4/IL1A/IRF6/MAFB/KRT14	17
GO:0043549	regulation of kinase activity	54/1055	470/13249	0.0039017038818487	0.0300682921733437	0.022959771909147	THBS1/EPHB2/FGF2/CCN1/TCIM/NRG1/RASGRP1/RET/CDKN1A/MYOCD/ERBB3/EGFR/FERMT2/TLR4/PDGFB/PTPRJ/DUSP7/NR2F2/HHEX/SERPINB3/ITGB3/HSPB1/SPRY4/BMP2/FOXA2/PTPRB/SPRY1/EPHA1/DEPTOR/CEBPA/TRIB2/EPHA4/PIK3IP1/PYCARD/ANGPT1/CDK5R1/DOK7/WNT5A/PROX1/NTRK2/PKIA/AGT/FGF1/CSF1R/NEK10/CDKN1C/RGCC/TEK/TNF/SNCA/PRLR/FGF18/PPM1E/ROR2	54
GO:0010812	negative regulation of cell-substrate adhesion	10/1055	48/13249	0.00394609394587711	0.0302639436170158	0.0231091689049761	SERPINE1/COL1A1/THBS1/DLC1/SPRY4/BCL6/CORO2B/CX3CL1/SEMA3E/GBP1	10
GO:0045670	regulation of osteoclast differentiation	10/1055	48/13249	0.00394609394587711	0.0302639436170158	0.0231091689049761	FSTL3/TLR4/FOS/TNFAIP6/TNFRSF11B/MAFB/GPR68/TNF/CCL3/CLDN18	10
GO:1902895	positive regulation of miRNA transcription	10/1055	48/13249	0.00394609394587711	0.0302639436170158	0.0231091689049761	JUN/FGF2/MYOCD/EGFR/PDGFB/FOS/FOSL1/BMP2/ATOH8/TNF	10
GO:0048704	embryonic skeletal system morphogenesis	14/1055	80/13249	0.00398338763203589	0.0305010033747876	0.0232901847716538	TGFBR1/CHST11/COL11A1/RDH10/MDFI/FOXC2/HOXD10/NOG/MMP16/RUNX2/OSR2/HOXD9/DLX2/WNT9B	14
GO:0031345	negative regulation of cell projection organization	23/1055	160/13249	0.00402611692169986	0.0307788586430111	0.0235023515799777	ULK1/EPHB2/SEMA4G/EPHA7/DPYSL3/SEMA7A/MINAR1/LIMK2/SEMA4C/ZNF365/RTN4RL1/EPHA4/SEMA3E/MYLIP/WNT5A/EFNB2/TRIM46/TRPV4/SEMA3D/FAT3/DRAXIN/RGMA/TLX2	23
GO:0002064	epithelial cell development	25/1055	179/13249	0.00410577683577404	0.031337702430237	0.0239290777077397	F2RL1/FRMD6/B4GALT1/CDKN1A/SOX8/SPDEF/MYADM/PDGFB/BMP6/TJP3/WNT5B/STC1/RARA/RARB/HOXB13/CEBPA/PAX6/FOXC2/WNT5A/PROX1/WNT7A/IL1A/TNF/SIX3/NKX3-2	25
GO:0052548	regulation of endopeptidase activity	30/1055	227/13249	0.00411508335478796	0.0313586415776346	0.0239450665788552	SERPINE1/DAPK1/THBS1/FURIN/DLC1/EPHA7/NKX3-1/F2R/UACA/ANXA8/SERPINB3/PLAUR/SOX2/F3/SERPINB8/SERPINB4/EPHA4/PYCARD/SERPINB5/TIMP3/AQP1/TNFSF10/SOX7/NLRP1/TNF/LAPTM5/MMP9/SNCA/AHSG/S100A9	30
GO:0002292	T cell differentiation involved in immune response	11/1055	56/13249	0.00413342043874582	0.0313982239369277	0.0239752911734466	JUNB/FOXP1/RARA/SMAD7/BCL6/ENTPD7/HLX/RELB/IFNL1/EOMES/CLEC4E	11
GO:0007405	neuroblast proliferation	11/1055	56/13249	0.00413342043874582	0.0313982239369277	0.0239752911734466	FGF2/HAPLN3/NUMBL/BTG2/CX3CL1/AKNA/PAX6/PROX1/SIX3/ACAN/ARTN	11
GO:1902893	regulation of miRNA transcription	12/1055	64/13249	0.00417631839674442	0.0316737290470553	0.0241856634304363	JUN/NCOR2/FGF2/MYOCD/EGFR/PDGFB/FOS/FOSL1/RARA/BMP2/ATOH8/TNF	12
GO:0045859	regulation of protein kinase activity	48/1055	409/13249	0.00420261557897788	0.0318226580607865	0.0242993837630116	THBS1/EPHB2/FGF2/CCN1/TCIM/NRG1/RASGRP1/CDKN1A/MYOCD/ERBB3/EGFR/FERMT2/TLR4/PDGFB/PTPRJ/DUSP7/NR2F2/HHEX/SERPINB3/ITGB3/HSPB1/SPRY4/BMP2/PTPRB/SPRY1/EPHA1/DEPTOR/CEBPA/TRIB2/EPHA4/PYCARD/ANGPT1/CDK5R1/DOK7/WNT5A/PROX1/PKIA/AGT/FGF1/CSF1R/NEK10/CDKN1C/RGCC/TNF/SNCA/PRLR/FGF18/PPM1E	48
GO:0060986	endocrine hormone secretion	9/1055	41/13249	0.00425257482907458	0.0320198048182862	0.024449922561781	GJA1/INHBB/NKX3-1/BMP6/CRY1/INHBA/AQP1/AGT/CRHR1	9
GO:0042886	amide transport	33/1055	257/13249	0.00426501245886648	0.0320198048182862	0.024449922561781	F2RL1/GJA1/KLF7/INHBB/AQP3/SOX4/HNF4A/HNF1B/VGF/PER2/FOXA2/GIPR/SLC1A3/FFAR4/AQP1/NTRK2/ANO1/EPHA5/SSTR5/AQP7/GPR68/CRHR1/TRPV4/PTPRN/TNF/SNCA/SLC15A2/APBA1/POU3F3/RAPGEF4/LRP2/NTSR1/KCNJ8	33
GO:0001958	endochondral ossification	7/1055	27/13249	0.00428587959555259	0.0320198048182862	0.024449922561781	COL1A1/BMP6/ALPL/MMP16/RUNX2/TEK/FGF18	7
GO:0031128	developmental induction	7/1055	27/13249	0.00428587959555259	0.0320198048182862	0.024449922561781	FGF2/SOX8/BMP2/SPRY1/WNT5A/FGF1/SALL1	7
GO:0036075	replacement ossification	7/1055	27/13249	0.00428587959555259	0.0320198048182862	0.024449922561781	COL1A1/BMP6/ALPL/MMP16/RUNX2/TEK/FGF18	7
GO:0061384	heart trabecula morphogenesis	7/1055	27/13249	0.00428587959555259	0.0320198048182862	0.024449922561781	TGFBR1/NRG1/FHL2/TGFBR3/NOG/HEY1/TEK	7
GO:0061437	renal system vasculature development	7/1055	27/13249	0.00428587959555259	0.0320198048182862	0.024449922561781	PDGFB/ITGB3/FOXC2/ANGPT1/AQP1/TCF21/TEK	7
GO:0061440	kidney vasculature development	7/1055	27/13249	0.00428587959555259	0.0320198048182862	0.024449922561781	PDGFB/ITGB3/FOXC2/ANGPT1/AQP1/TCF21/TEK	7
GO:0048545	response to steroid hormone	34/1055	267/13249	0.00428896506565575	0.0320198048182862	0.024449922561781	LBH/COL1A1/PMEPA1/THBS1/NCOR2/CLDN4/CDKN1A/NKX3-1/ZFP36L1/FOXP1/FOS/BMP6/NR0B1/STC1/FOSL1/CRY1/ADM/AREG/FOSB/TRERF1/ALPL/PER1/KDM5D/INHBA/AQP1/SSTR5/OR51E2/NR3C2/TACR1/PCSK1/TCF21/TNF/CPN1/PTAFR	34
GO:0070302	regulation of stress-activated protein kinase signaling cascade	23/1055	161/13249	0.00435368112909958	0.0324522440481089	0.0247801277501587	F2RL1/GADD45B/CCN2/RASGRP1/SPHK1/EGFR/TLR4/SERPINB3/BMP2/SEMA4C/SH3RF2/GRIK2/PYCARD/PER1/DACT1/WNT5A/GDF6/WNT7A/IL1A/TRPV4/TNF/NOX1/SH3RF3	23
GO:0002548	monocyte chemotaxis	8/1055	34/13249	0.00441007255181284	0.0327703369402204	0.0250230195049248	SERPINE1/GREM1/CCL2/PDGFB/CX3CL1/FPR2/CCL3/CCL24	8
GO:2000648	positive regulation of stem cell proliferation	8/1055	34/13249	0.00441007255181284	0.0327703369402204	0.0250230195049248	TGFBR1/GJA1/FGF2/FERMT2/KITLG/RUNX2/WNT5A/OSR2	8
GO:0046683	response to organophosphorus	16/1055	98/13249	0.00443223443028352	0.0328838759439358	0.0251097164683927	COL1A1/INHBB/ZFP36L1/P2RY2/FOS/STC1/FOSL1/VGF/AREG/FOSB/PER1/AQP1/P2RY1/TEK/PTAFR/KCNJ8	16
GO:0050670	regulation of lymphocyte proliferation	22/1055	152/13249	0.00445651144700752	0.0330127313082201	0.0252081088132649	GPAM/EPHB2/SLC7A1/CDKN1A/VAV3/SDC4/TLR4/KITLG/NFATC2/BCL6/IGF2/VTCN1/GPNMB/LMO1/PYCARD/CARD11/RASSF5/IL1A/TACR1/PRLR/LRRC32/TNFSF13B	22
GO:0050863	regulation of T cell activation	33/1055	258/13249	0.00452873557879744	0.0334958182592789	0.025576987968245	JUNB/GPAM/XBP1/RASGRP1/SLC7A1/SOX4/CYP26B1/CCL2/SDC4/KITLG/TCF7/RARA/SMAD7/RUNX1/BCL6/HLX/IGF2/IL7R/VTCN1/GPNMB/LMO1/PYCARD/IFNL1/CARD11/EFNB2/IL1A/IFNB1/TOX/LAPTM5/LRRC32/TNFSF14/DTX1/TNFSF13B	33
GO:0030879	mammary gland development	17/1055	107/13249	0.00454975086116795	0.0335992420628446	0.025655961091366	ELF3/LBH/XBP1/NCOR2/FGF2/ITGA2/NRG1/VDR/AREG/ID2/TBX2/SOCS2/WNT5A/CSF1R/HOXD9/IRF6/PRLR	17
GO:0032722	positive regulation of chemokine production	10/1055	49/13249	0.0046119976235101	0.0340063651931038	0.0259668352226868	F2RL1/HMOX1/TLR4/ADORA2B/PYCARD/WNT5A/CSF1R/TRPV4/TNF/LBP	10
GO:0032755	positive regulation of interleukin-6 production	13/1055	73/13249	0.00465152370639201	0.0342449618938999	0.0261490246798389	F2RL1/XBP1/TLR4/F2R/ARID5A/ADORA2B/PYCARD/WNT5A/IL1A/TRPV4/TNF/PTAFR/LBP	13
GO:0032602	chemokine production	12/1055	65/13249	0.00475988186644409	0.0345339173810272	0.026369667476513	F2RL1/HMOX1/TLR4/FOXP1/ADORA2B/PYCARD/SNAI2/WNT5A/CSF1R/TRPV4/TNF/LBP	12
GO:0032642	regulation of chemokine production	12/1055	65/13249	0.00475988186644409	0.0345339173810272	0.026369667476513	F2RL1/HMOX1/TLR4/FOXP1/ADORA2B/PYCARD/SNAI2/WNT5A/CSF1R/TRPV4/TNF/LBP	12
GO:0061614	miRNA transcription	12/1055	65/13249	0.00475988186644409	0.0345339173810272	0.026369667476513	JUN/NCOR2/FGF2/MYOCD/EGFR/PDGFB/FOS/FOSL1/RARA/BMP2/ATOH8/TNF	12
GO:0032835	glomerulus development	11/1055	57/13249	0.00476201016461862	0.0345339173810272	0.026369667476513	RET/LGR4/PDGFB/ITGB3/NID1/FOXC2/NOG/ANGPT1/AQP1/TCF21/TEK	11
GO:0045669	positive regulation of osteoblast differentiation	11/1055	57/13249	0.00476201016461862	0.0345339173810272	0.026369667476513	FGF2/CCN1/BMPR2/FERMT2/ACVR1/BMP6/TENT5A/BMP2/CEBPA/FFAR4/RUNX2	11
GO:0060070	canonical Wnt signaling pathway	33/1055	259/13249	0.00480611533108105	0.0345339173810272	0.026369667476513	GREM1/COL1A1/NKD1/FGF2/FRMD8/CAPRIN2/SMURF2/SOX4/LGR4/EGFR/TCF7/HHEX/WNT5B/SOX2/BMP2/DIXDC1/WNT9A/SCEL/NID1/NOG/DACT1/SNAI2/WNT5A/NOTUM/WNT7A/CDK14/TMEM88/DACT3/SOX7/SFRP5/WNT9B/DRAXIN/LGR5	33
GO:0014047	glutamate secretion	6/1055	21/13249	0.00481206973043234	0.0345339173810272	0.026369667476513	GJA1/NTRK2/SNCA/APBA1/NTSR1/KCNJ8	6
GO:0021602	cranial nerve morphogenesis	6/1055	21/13249	0.00481206973043234	0.0345339173810272	0.026369667476513	NRP2/EPHB2/PLXNA4/CITED2/MAFB/EGR2	6
GO:0032958	inositol phosphate biosynthetic process	6/1055	21/13249	0.00481206973043234	0.0345339173810272	0.026369667476513	FGF2/HRH1/P2RY1/SNCA/PTAFR/NTSR1	6
GO:0045736	negative regulation of cyclin-dependent protein serine/threonine kinase activity	6/1055	21/13249	0.00481206973043234	0.0345339173810272	0.026369667476513	CDKN1A/MYOCD/NR2F2/HHEX/CEBPA/CDKN1C	6
GO:0048843	negative regulation of axon extension involved in axon guidance	6/1055	21/13249	0.00481206973043234	0.0345339173810272	0.026369667476513	SEMA4G/SEMA7A/SEMA4C/SEMA3E/WNT5A/SEMA3D	6
GO:1904030	negative regulation of cyclin-dependent protein kinase activity	6/1055	21/13249	0.00481206973043234	0.0345339173810272	0.026369667476513	CDKN1A/MYOCD/NR2F2/HHEX/CEBPA/CDKN1C	6
GO:2000178	negative regulation of neural precursor cell proliferation	6/1055	21/13249	0.00481206973043234	0.0345339173810272	0.026369667476513	BTG2/PAX6/CEND1/WNT5A/PROX1/LIMS2	6
GO:0019221	cytokine-mediated signaling pathway	42/1055	350/13249	0.00483794655172759	0.0345339173810272	0.026369667476513	F2RL1/ULK1/IL11/SH2B3/IRAK2/SPHK1/CCL2/ACKR3/PDGFB/CXCL8/PTPRJ/NUMBL/FOSL1/F3/CXCL2/IL7R/CX3CL1/CEBPA/IL22RA1/CRLF1/PYCARD/IFNL1/ANGPT1/INHBA/GPR35/WNT5A/IL31RA/IL1R2/IL1A/CSF1R/SH2B2/IFNB1/GREM2/IL2RB/TNF/LAPTM5/PRLR/CCL3/TNFSF13B/CLDN18/CCL24/IL9R	42
GO:0006833	water transport	5/1055	15/13249	0.00484255434183512	0.0345339173810272	0.026369667476513	AQP3/AQP1/NHERF4/AQP6/AQP7	5
GO:0010002	cardioblast differentiation	5/1055	15/13249	0.00484255434183512	0.0345339173810272	0.026369667476513	GREM1/NRG1/MYOCD/TBX2/EOMES	5
GO:0010829	negative regulation of glucose transmembrane transport	5/1055	15/13249	0.00484255434183512	0.0345339173810272	0.026369667476513	GRB10/PEA15/PID1/RSC1A1/TNF	5
GO:0021871	forebrain regionalization	5/1055	15/13249	0.00484255434183512	0.0345339173810272	0.026369667476513	ADGRG1/BMP2/PAX6/EOMES/SIX3	5
GO:0040037	negative regulation of fibroblast growth factor receptor signaling pathway	5/1055	15/13249	0.00484255434183512	0.0345339173810272	0.026369667476513	THBS1/FGF2/SPRY4/SPRY1/WNT5A	5
GO:1905523	positive regulation of macrophage migration	5/1055	15/13249	0.00484255434183512	0.0345339173810272	0.026369667476513	THBS1/CX3CL1/CSF1R/TRPV4/CCL3	5
GO:2000831	regulation of steroid hormone secretion	5/1055	15/13249	0.00484255434183512	0.0345339173810272	0.026369667476513	NKX3-1/BMP6/CRY1/AGT/CRHR1	5
