"GeneName"	"padj"	"pvalue"	"lfcSE"	"stat"	"log2FoldChange"	"baseMean"
"NID1"	1.10397558100599e-22	5.96205891779022e-24	0.121622058368516	10.0925173517464	1.22747273443936	303.423286882988
"TSPAN2"	1.22228885964515e-22	6.62771166727261e-24	0.440925112520485	10.0821248221054	4.44546202163241	56.1220698716887
"IL22RA1"	1.32972149735588e-22	7.21751306924997e-24	0.132533033675139	10.073746606038	1.33510419817286	282.268056473901
"SYNDIG1"	1.33162827188811e-22	7.2351342244781e-24	0.22494509194939	10.0735068595377	2.26598592677151	94.4190765989971
"ACSL5"	2.42233166589683e-22	1.33464350510015e-23	0.140254295061257	10.0131281803153	1.40438423428813	269.355373159411
"CASC15"	3.12846035919412e-22	1.72882754518891e-23	0.103999265242763	9.98750242805125	1.03869291412764	385.131558627703
"RNF144B"	3.18938772989247e-22	1.76423839369905e-23	0.221017103080568	-9.98549189757695	-2.20696449203694	102.643454415861
"GPR37"	4.03125821922545e-22	2.24533576345217e-23	0.133375300473666	-9.96155035595823	-1.32862477190948	288.291387489061
"PDCD6IP-DT"	4.37405077627243e-22	2.4410418245784e-23	0.123257445032145	9.95323982002745	1.22681091000879	333.923274800459
"CITED2"	5.48749383061453e-22	3.06841789032342e-23	0.110540784178894	-9.93045835696515	-1.09772065403478	702.70476637527
"BCAS1"	7.64320183760293e-22	4.3030312316762e-23	0.185258139757434	-9.89668477044929	-1.83344141033917	152.924635229115
"EID3"	1.50792019322577e-21	8.53058111823239e-23	0.161866383262916	-9.82798821171453	-1.59082090658081	211.297855250469
"LOC112268432"	1.72992102784884e-21	9.80537337905909e-23	0.141766002998841	-9.81394969649015	-1.3912844221031	237.876090908648
"TRIB2"	1.83446433355526e-21	1.04079530528254e-22	0.171272632489675	9.80793208176132	1.6798303469232	145.621086643721
"EPHA4"	2.35247087812744e-21	1.3385434691251e-22	0.263752361261591	9.7825061413558	2.58015909383861	84.8051328806082
"KRT16"	2.75703297690151e-21	1.57475918409817e-22	0.199752108919588	9.76604763701206	1.95078861130232	122.975764329892
"PAX6"	4.68169003380259e-21	2.69732813030858e-22	0.124809945718239	9.71135289143064	1.21207342723012	301.111125124264
"CRLF1"	4.68169003380259e-21	2.69964761409684e-22	0.303292334868244	9.71126529140012	2.94535232475368	62.849754964345
"ZDHHC8BP"	6.35311344779626e-21	3.67386399891675e-22	0.16852704653846	-9.67981326510581	-1.63131034061209	157.474734080865
"HLF"	6.62384416119407e-21	3.84127259279643e-22	0.246478948510099	-9.67525648049069	-2.38474704387686	93.6783370862067
"PIK3IP1"	6.80215720961854e-21	3.94839355311774e-22	0.175137503120246	9.67244269603404	1.69400746285707	177.967327999701
"FOXC2"	1.35204669761812e-20	7.93671271741102e-22	0.280153913896091	9.60074697347658	2.68968684094551	90.5942203732374
"LINC00173"	1.49978862703019e-20	8.81216929331341e-22	0.217506359942807	-9.58995704437643	-2.0858766487302	103.865551816786
"SRGAP3"	1.85798556191114e-20	1.09878139220759e-21	0.127489568611372	-9.56716417590144	-1.21971363361985	341.874099693349
"SLCO4A1"	2.23083891681857e-20	1.32415328050117e-21	0.109793326038312	-9.54785028277393	-1.04829023906159	491.742656472694
"OLR1"	3.41569766261029e-20	2.04050305405759e-21	0.199718119543439	9.50293804473234	1.89790891643175	135.862543626167
"HOXD11"	6.79832953180928e-20	4.09837590952736e-21	0.251663930360526	9.43006431584179	2.37320704927729	79.1578306891349
"EFNA2"	7.82652654698711e-20	4.73531994433556e-21	0.251426921506413	9.41490020869455	2.36715937576216	97.1295170899365
"CPVL"	8.1193942508407e-20	4.9169487381545e-21	0.107535651567348	9.4109452526666	1.01201212961015	368.979244748486
"NCMAP"	8.9702816937246e-20	5.44202640841371e-21	0.193256256836319	-9.40027574231161	-1.81666210318839	131.511840802647
"KAZALD1"	9.50999883322853e-20	5.7746511781522e-21	0.115251125921983	-9.39403170690132	-1.08267273116718	347.815890432785
"CRYAB"	1.02468983674031e-19	6.23330136039263e-21	0.127600825044588	9.38598172463145	1.1976590119164	261.234371473793
"HOXD10"	1.2538415006222e-19	7.64094967888593e-21	0.282426037852693	9.36450237384599	2.64477930190746	67.9074933991072
"SEMA3E"	1.34708382327438e-19	8.22388311265638e-21	0.160804262074539	9.35673486035617	1.50460284464668	170.716758852043
"SLFNL1"	2.09161227082816e-19	1.28834087342007e-20	0.170665126982669	9.30917088914796	1.5887508318998	164.440300240594
"ABLIM2"	2.15717928880161e-19	1.33108316296938e-20	0.189956697741414	9.30570340761102	1.76768068947082	128.033649948115
"SH3TC2"	2.59046097775955e-19	1.60834059504866e-20	0.265565856044609	-9.28557653242096	-2.46593208070011	72.9194050635981
"DOCK2"	2.70400255264559e-19	1.68178829654526e-20	0.174958405043916	9.28082023771153	1.62375750628931	137.391890532508
"PYCARD"	3.46767455037305e-19	2.16623146705989e-20	0.117891308853609	-9.25381335598551	-1.09094416842414	382.940177611432
"BHLHE40-AS1"	4.66429151281396e-19	2.93412538784562e-20	0.111095807588108	9.22133915560013	1.02445212053523	339.759731315677
"TPPP3"	5.61602198786432e-19	3.55122233492431e-20	0.215036288044537	-9.20085213964904	-1.97851709095677	116.048832985999
"LINC01583"	5.76974092518994e-19	3.65157523742431e-20	0.435420662427728	9.19785752396476	4.0049372160006	47.6023477389827
"TEF"	6.03332704497073e-19	3.8216891673489e-20	0.139266300930833	-9.19296231842234	-1.28026985668322	227.335506118724
"FAM131B-AS2"	6.11686526862433e-19	3.88128512102958e-20	0.132034874469391	9.191298197716	1.21357190374617	282.267935987581
"DUSP8"	6.4508109994393e-19	4.09670353975204e-20	0.147598103546675	9.18548673427749	1.3557604221325	203.977311677206
"PRR15L"	6.77753879272133e-19	4.307898844934e-20	0.257103441651395	-9.18007534972574	-2.36022896703362	77.8710053525993
"ZNF608"	6.77956143564308e-19	4.31288651369201e-20	0.126030370848894	9.17995074667152	1.1569525969776	299.12097687404
"LINC01629"	6.82096183853525e-19	4.34667310957824e-20	0.572682555450465	9.17911041445122	5.2567164089099	51.5047055997898
"IFNL1"	7.92207052706057e-19	5.05268299874774e-20	0.125228090962865	9.16288759365477	1.1474509210607	290.907002349987
"IGFBP7-AS1"	1.23196342425678e-18	7.92471421271493e-20	0.118048754392221	9.11420802570333	1.07592090470586	373.619188931598
"IGSF11"	1.50229312797636e-18	9.72105802791452e-20	0.124293382192931	-9.09202584500445	-1.13007864326115	288.720656734116
"MYLIP"	1.74972284492101e-18	1.13699021758095e-19	0.118263531815943	-9.07497938596662	-1.07323911334129	311.488289812986
"PER1"	1.88535301886534e-18	1.22615379537412e-19	0.111429459406684	-9.06675396703929	-1.01030349312059	353.527641434364
"DEPP1"	1.91335081670828e-18	1.24540718261141e-19	0.411007255443347	-9.06505560104306	-3.72580362302605	45.7436801017091
"XKRX"	1.91781958132055e-18	1.24936316306199e-19	0.176141708174031	9.06470985401862	1.59667347778882	142.702807843015
"HES2"	2.06935311209456e-18	1.35033963247584e-19	0.208529128794541	9.05623258250012	1.88848829058949	116.570730606692
"LOC728392"	3.19589075960223e-18	2.1063944448424e-19	0.324710324867731	9.00758725530304	2.92485658394388	56.4404195926764
"GPR157"	3.2896988058245e-18	2.17181557158402e-19	0.114327577957187	9.00423147609781	1.02943197602813	474.492197725155
"CACHD1"	3.2896988058245e-18	2.17017847376641e-19	0.126820819220252	9.00431422573912	1.1419345066248	266.876967848893
"KIAA0040"	3.48899199212409e-18	2.30719669221988e-19	0.158941772348567	8.99759332410377	1.43009342980469	269.797095110546
"CDS1"	3.70376707338805e-18	2.45529035498995e-19	0.144412715370523	8.99075894119786	1.29837991194019	236.815172376221
"MIR198"	3.86408067272664e-18	2.56578501503609e-19	0.173489260243933	8.98592004158323	1.55896062062541	143.817827444267
"IGFL1"	5.2376225815136e-18	3.50356995705464e-19	0.27775070340585	8.95160299849237	2.48631402944117	74.8435131620454
"ITGB8"	7.77537042368392e-18	5.23085041335586e-19	0.124231401463544	-8.90726165057825	-1.10656159805382	329.075604088701
"FGFBP1"	1.4069049670938e-17	9.56477193268053e-19	0.185249099639773	-8.84008276844726	-1.63761737359593	155.840617389063
"UCN2"	1.60879608429286e-17	1.10075983925023e-18	0.154283880501358	8.82437176623922	1.36145831908201	172.291902499611
"GRHL3"	1.68706100394156e-17	1.15523098287704e-18	0.372305079365356	-8.81896445852806	-3.28334526265254	49.0728052040064
"CARD11"	1.83085647194836e-17	1.2616943524266e-18	0.135417482956562	8.80908682532395	1.19290436503118	256.781113253805
"CCM2L"	1.92917298634358e-17	1.33155389872674e-18	0.636971657278378	8.80304310357356	5.60728895477625	48.9984601727799
"SALL2"	2.93871825857463e-17	2.04120003544309e-18	0.201559367271775	-8.75499087266596	-1.76465042076471	116.898890878871
"KCNV1"	3.40953880603512e-17	2.37753566062734e-18	0.142689666506408	-8.73777160355336	-1.24678971612019	220.342607730671
"CRYZL2P-SEC16B"	3.53222729438707e-17	2.47080389019267e-18	0.124800534131848	-8.73342233766739	-1.0899357725399	278.427466464864
"DAPK2"	3.6952277061412e-17	2.58684099780103e-18	0.128657754442203	8.72823221291289	1.12295475676347	254.623880144953
"KDM5D"	4.13482696554606e-17	2.90587140537202e-18	0.119296665316423	8.715066850666	1.03967841329415	301.060787769448
"ANKRD33B"	4.30126079960222e-17	3.02988392480034e-18	0.117227673915741	-8.71033112937276	-1.02109185733224	396.888984612785
"GDF15"	5.77169250703644e-17	4.07828870425663e-18	0.145961380490077	-8.67658530410454	-1.26644636892701	2420.41780281033
"SSC5D"	8.17505401332786e-17	5.8345413615571e-18	0.176438679101902	8.63574523087842	1.52367948159674	148.210089227386
"PHYHIPL"	1.45493405923203e-16	1.05109908827826e-17	0.276211797430032	-8.56820571115281	-2.36663950022778	66.6603847184257
"NPBWR1"	1.51227517269359e-16	1.09417605188609e-17	0.253710577060307	8.56357819144406	2.17267036465233	77.7837034181245
